CASEID,PSU,CASENO,CASENUMBER,CATEGORY,NMNO,TRAJCLASS,TRAJTYPE,TRAJCONF,EVIDSPEED,EVIDBRAKE,EVIDSTEERING,EVIDFRP,EVIDSTATURE,EVIDVEHPROFILE,EVIDCORNER,EVIDINITORIENT,EVIDAVOID,EVIDVIDEO,EVIDWITNESS,EVIDEXPERIMENT,EVIDSIM,EVIDOTHER,CASEWGT,PSUSTRAT,VERSION
2405578,32,150,1-32-2024-150-NM1,21,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,61.8412176679644,7,9
2403346,24,92,1-24-2024-092-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.1726143074507,1,9
2403346,24,92,1-24-2024-092-NM1,21,1,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.1726143074507,1,9
2405338,27,166,1-27-2024-166-NM1,21,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,21.5359551258335,3,9
2405338,27,166,1-27-2024-166-NM1,21,1,2,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,21.5359551258335,3,9
2405218,28,164,1-28-2024-164-NM2,22,1,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,142.962485684357,3,9
2405977,26,132,1-26-2024-132-NM1,21,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,29.2426811637843,10,9
2405977,26,132,1-26-2024-132-NM1,21,1,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29.2426811637843,10,9
2405977,26,132,1-26-2024-132-NM1,21,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,29.2426811637843,10,9
2405977,26,132,1-26-2024-132-NM1,21,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2426811637843,10,9
2400618,16,20,1-16-2024-020-NM1,21,1,1,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,19.3635256654646,5,9
2400618,16,20,1-16-2024-020-NM1,21,1,2,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,19.3635256654646,5,9
2403509,82,89,1-82-2024-089-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.00474438731,1,9
2403509,82,89,1-82-2024-089-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.00474438731,1,9
2401053,27,34,1-27-2024-034-NM2,22,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.7871735473087,3,9
2405074,16,123,1-16-2024-123-NM1,21,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.3211199928482,5,9
2400652,22,18,1-22-2024-018-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4805146666259,12,9
2404482,82,121,1-82-2024-121-NM2,22,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375.053029592921,1,9
2402381,27,75,1-27-2024-075-NM2,22,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.8273813617497,3,9
2406368,20,150,1-20-2024-150-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.978616278898,11,9
2402083,24,50,1-24-2024-050-NM1,21,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,23.1726143074507,1,9
2402083,24,50,1-24-2024-050-NM1,21,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23.1726143074507,1,9
2403998,25,103,1-25-2024-103-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4169403670828,2,9
2403998,25,103,1-25-2024-103-NM1,21,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4169403670828,2,9
2403849,62,106,1-62-2024-106-NM1,21,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,41.0383325582026,7,9
2403849,62,106,1-62-2024-106-NM1,21,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.0383325582026,7,9
2405870,81,152,1-81-2024-152-NM1,21,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2135532866767,8,9
2405870,81,152,1-81-2024-152-NM1,21,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2135532866767,8,9
2401442,26,39,1-26-2024-039-NM1,21,1,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.7030205312635,10,9
2405770,57,178,1-57-2024-178-NM2,22,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.365124450856,1,9
2405770,57,178,1-57-2024-178-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.365124450856,1,9
2400847,82,23,1-82-2024-023-NM2,22,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,774.715121490359,1,9
2403432,62,93,1-62-2024-093-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1033.17136515517,7,9
2401179,32,40,1-32-2024-040-NM1,21,1,1,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.2268214619951,7,9
2401179,32,40,1-32-2024-040-NM1,21,1,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2268214619951,7,9
2402543,25,60,1-25-2024-060-NM1,21,1,2,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,46.3961698932894,2,9
2404650,82,126,1-82-2024-126-NM2,22,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,272.240647923415,1,9
2404650,82,126,1-82-2024-126-NM2,22,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272.240647923415,1,9
2402168,48,72,1-48-2024-072-NM2,22,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.3842355060005,12,9
2402168,48,72,1-48-2024-072-NM2,22,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3842355060005,12,9
2405228,82,149,1-82-2024-149-NM2,22,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,530.041651146454,1,9
2405228,82,149,1-82-2024-149-NM2,22,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,530.041651146454,1,9
2401790,81,35,1-81-2024-035-NM1,21,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.909790827141,8,9
2403413,81,77,1-81-2024-077-NM1,21,1,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23.4695700092411,8,9
2404587,25,122,1-25-2024-122-NM2,22,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.391789482128,2,9
2404089,33,76,1-33-2024-076-NM2,22,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,228.732430580773,12,9
2404089,33,76,1-33-2024-076-NM2,22,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,228.732430580773,12,9
2405134,81,130,1-81-2024-130-NM1,21,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.358742659987,8,9
2405420,30,185,1-30-2024-185-NM1,21,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,122.593345274421,10,9
2405420,30,185,1-30-2024-185-NM1,21,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.593345274421,10,9
2405961,32,156,1-32-2024-156-NM1,21,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64.9248984713776,7,9
2405961,32,156,1-32-2024-156-NM1,21,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.9248984713776,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,1,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,1,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,2,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1161.47481366351,7,9
2401198,13,30,1-13-2024-030-NM2,22,2,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1161.47481366351,7,9
2404202,52,45,1-52-2024-045-NM1,21,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.3488363699868,12,9
2404182,77,135,1-77-2024-135-NM2,22,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,829.004115071482,9,9
2404700,69,110,1-69-2024-110-NM1,21,1,1,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7.66811372485411,8,9
2404700,69,110,1-69-2024-110-NM1,21,1,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.66811372485411,8,9
2402679,13,64,1-13-2024-064-NM1,21,1,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,52.9890988226477,7,9
2402679,13,64,1-13-2024-064-NM1,21,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.9890988226477,7,9
2404943,24,137,1-24-2024-137-NM2,22,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.775968566411,1,9
2405121,22,155,1-22-2024-155-NM2,22,1,1,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64.1408737687855,12,9
2405121,22,155,1-22-2024-155-NM2,22,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1408737687855,12,9
2404053,10,70,1-10-2024-070-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3806248143146,4,9
2404053,10,70,1-10-2024-070-NM1,21,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3806248143146,4,9
2401042,52,13,1-52-2024-013-NM1,21,1,1,4,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,20.9023614233441,12,9
2401042,52,13,1-52-2024-013-NM1,21,1,2,3,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.9023614233441,12,9
2402124,28,61,1-28-2024-061-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.9334438090452,3,9
2402124,28,61,1-28-2024-061-NM2,22,1,2,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9334438090452,3,9
2403020,22,90,1-22-2024-090-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.4305122731702,12,9
2405570,25,151,1-25-2024-151-NM2,22,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,362.735522403193,2,9
2405570,25,151,1-25-2024-151-NM2,22,1,2,7,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,362.735522403193,2,9
2405527,48,179,1-48-2024-179-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8427679861707,12,9
2405527,48,179,1-48-2024-179-NM1,21,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8427679861707,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.1496027167127,12,9
2404886,22,148,1-22-2024-148-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1496027167127,12,9
2405968,29,102,1-29-2024-102-NM1,21,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,46.066249775962,2,9
2405968,29,102,1-29-2024-102-NM1,21,1,2,6,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,46.066249775962,2,9
2405819,60,98,1-60-2024-098-NM1,21,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,43.22330010499,8,9
2405819,60,98,1-60-2024-098-NM1,21,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.22330010499,8,9
2403754,21,79,1-21-2024-079-NM1,21,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3205421761938,11,9
2403754,21,79,1-21-2024-079-NM1,21,1,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.3205421761938,11,9
2403213,24,89,1-24-2024-089-NM1,21,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,23.1726143074507,1,9
2401487,59,47,1-59-2024-047-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.869992801552,6,9
2405732,29,96,1-29-2024-096-NM1,21,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.12126186189,2,9
2403193,30,111,1-30-2024-111-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9148366584821,10,9
2403193,30,111,1-30-2024-111-NM1,21,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9148366584821,10,9
2405849,18,144,1-18-2024-144-NM2,22,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,131.063519990856,6,9
2405849,18,144,1-18-2024-144-NM2,22,1,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131.063519990856,6,9
2406110,22,186,1-22-2024-186-NM2,22,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,94.6557465142525,12,9
2406110,22,186,1-22-2024-186-NM2,22,1,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,94.6557465142525,12,9
2400846,82,22,1-82-2024-022-NM2,22,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,774.715121583303,1,9
2400846,82,22,1-82-2024-022-NM2,22,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,774.715121583303,1,9
2400514,15,18,1-15-2024-018-NM2,22,1,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48.0070740321826,1,9
2401842,22,56,1-22-2024-056-NM2,22,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.4305122731702,12,9
2404235,26,108,1-26-2024-108-NM1,21,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.696402482386,10,9
2401773,33,29,1-33-2024-029-NM2,22,1,1,6,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,84.6784527844662,12,9
2401750,57,33,1-57-2024-033-NM1,21,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.5305215581579,1,9
2401750,57,33,1-57-2024-033-NM1,21,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.5305215581579,1,9
2406373,10,131,1-10-2024-131-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9403529530355,4,9
2402738,32,98,1-32-2024-098-NM1,21,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72.5717518696977,7,9
2402738,32,98,1-32-2024-098-NM1,21,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.5717518696977,7,9
2405394,10,107,1-10-2024-107-NM1,21,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,36.1764362071444,4,9
2405394,10,107,1-10-2024-107-NM1,21,1,2,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,36.1764362071444,4,9
2405987,15,233,1-15-2024-233-NM2,22,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,32.4789185953742,1,9
2405987,15,233,1-15-2024-233-NM2,22,1,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32.4789185953742,1,9
2400923,21,22,1-21-2024-022-NM1,21,1,1,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12.4076963253184,11,9
2400923,21,22,1-21-2024-022-NM1,21,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.4076963253184,11,9
2405454,11,165,1-11-2024-165-NM1,21,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.1071357763572,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.66811372485411,8,9
2402692,69,50,1-69-2024-050-NM1,21,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.66811372485411,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7030665360098,8,9
2404767,81,119,1-81-2024-119-NM1,21,1,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47.7030665360098,8,9
2405348,15,204,1-15-2024-204-NM2,22,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8031442610112,1,9
2405348,15,204,1-15-2024-204-NM2,22,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8031442610112,1,9
2400096,30,2,1-30-2024-002-NM1,21,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.6409129061174,10,9
2400625,60,9,1-60-2024-009-NM1,21,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,140.53984277194,8,9
2400625,60,9,1-60-2024-009-NM1,21,1,2,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,140.53984277194,8,9
2400096,30,2,1-30-2024-002-NM1,21,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.6409129061174,10,9
2404707,11,143,1-11-2024-143-NM2,22,1,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2037.79059287364,8,9
2401324,66,26,1-66-2024-026-NM2,22,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,110.074249285118,6,9
2401324,66,26,1-66-2024-026-NM2,22,1,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110.074249285118,6,9
2402990,32,105,1-32-2024-105-NM2,22,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.925282878733,7,9
2403980,66,81,1-66-2024-081-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.074249285118,6,9
2400677,11,17,1-11-2024-017-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.1071357763572,8,9
2404218,24,120,1-24-2024-120-NM2,22,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.744000679976,1,9
2404218,24,120,1-24-2024-120-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.744000679976,1,9
2405578,32,150,1-32-2024-150-NM1,21,1,2,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,61.8412176679644,7,9
2402638,82,63,1-82-2024-063-NM2,22,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317.115950685831,1,9
2402140,77,71,1-77-2024-071-NM1,21,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.21347390618,9,9
2402140,77,71,1-77-2024-071-NM1,21,1,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.21347390618,9,9
2402306,30,80,1-30-2024-080-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2370.57424915505,10,9
2402306,30,80,1-30-2024-080-NM2,22,1,2,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2370.57424915505,10,9
2404276,81,106,1-81-2024-106-NM1,21,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,34.7221032435964,8,9
2404276,81,106,1-81-2024-106-NM1,21,1,2,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,34.7221032435964,8,9
2406219,15,242,1-15-2024-242-NM2,22,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30.3797729398406,1,9
2400815,23,13,1-23-2024-013-NM1,21,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.3524398717664,5,9
2400815,23,13,1-23-2024-013-NM1,21,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3524398717664,5,9
2404012,32,127,1-32-2024-127-NM1,21,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.1432128652192,7,9
2404012,32,127,1-32-2024-127-NM1,21,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.1432128652192,7,9
2405266,59,155,1-59-2024-155-NM2,22,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.224171982023,6,9
2404825,24,135,1-24-2024-135-NM2,22,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,43.9956216097119,1,9
2404825,24,135,1-24-2024-135-NM2,22,1,2,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,43.9956216097119,1,9
2401724,22,52,1-22-2024-052-NM2,22,1,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,30.6635507189318,12,9
2401724,22,52,1-22-2024-052-NM2,22,1,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.6635507189318,12,9
2400112,28,2,1-28-2024-002-NM2,22,1,1,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,55.8454658150129,3,9
2400112,28,2,1-28-2024-002-NM2,22,1,2,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,55.8454658150129,3,9
2402434,30,83,1-30-2024-083-NM2,22,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,361.666104097377,10,9
2402434,30,83,1-30-2024-083-NM2,22,1,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,361.666104097377,10,9
2404927,54,110,1-54-2024-110-NM1,21,1,1,6,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,158.05614243884,9,9
2404927,54,110,1-54-2024-110-NM1,21,1,2,8,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,158.05614243884,9,9
2404117,24,116,1-24-2024-116-NM2,22,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.695729579903,1,9
2403576,30,126,1-30-2024-126-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.81832296578,10,9
2403576,30,126,1-30-2024-126-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.81832296578,10,9
2404449,11,136,1-11-2024-136-NM1,21,1,1,3,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,37.1071357763572,8,9
2404449,11,136,1-11-2024-136-NM1,21,1,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,37.1071357763572,8,9
2404140,15,164,1-15-2024-164-NM2,22,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3765495179532,1,9
2404140,15,164,1-15-2024-164-NM2,22,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3765495179532,1,9
2406132,10,129,1-10-2024-129-NM1,21,1,1,6,2,0,0,0,1,1,1,0,1,1,0,0,0,0,1,31.3806248143146,4,9
2406132,10,129,1-10-2024-129-NM1,21,1,2,7,3,1,0,0,1,1,1,0,1,1,0,0,0,0,1,31.3806248143146,4,9
2401206,31,25,1-31-2024-025-NM2,22,1,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,197.377933176122,6,9
2401206,31,25,1-31-2024-025-NM2,22,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197.377933176122,6,9
2403198,33,54,1-33-2024-054-NM1,21,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.7364737376608,12,9
2403198,33,54,1-33-2024-054-NM1,21,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.7364737376608,12,9
2403198,33,54,1-33-2024-054-NM1,21,2,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.7364737376608,12,9
2403524,21,72,1-21-2024-072-NM1,21,1,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.710167648307,11,9
2405854,29,101,1-29-2024-101-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.79079181352,2,9
2405854,29,101,1-29-2024-101-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.79079181352,2,9
2403524,21,72,1-21-2024-072-NM1,21,1,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.710167648307,11,9
2403524,21,72,1-21-2024-072-NM1,21,2,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.710167648307,11,9
2403524,21,72,1-21-2024-072-NM1,21,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.710167648307,11,9
2404827,25,127,1-25-2024-127-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3961698932894,2,9
2405354,29,91,1-29-2024-091-NM2,22,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400.603383200049,2,9
2405354,29,91,1-29-2024-091-NM2,22,2,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400.603383200049,2,9
2405941,11,180,1-11-2024-180-NM2,22,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2346.62012709175,8,9
2405941,11,180,1-11-2024-180-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346.62012709175,8,9
2400574,13,13,1-13-2024-013-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3827604184312,7,9
2404890,30,167,1-30-2024-167-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,814.767720370494,10,9
2404890,30,167,1-30-2024-167-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.767720370494,10,9
2402589,33,42,1-33-2024-042-NM2,22,1,1,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,361.093515754961,12,9
2402589,33,42,1-33-2024-042-NM2,22,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.093515754961,12,9
2402755,26,80,1-26-2024-080-NM1,21,1,1,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.7030205312635,10,9
2402114,22,63,1-22-2024-063-NM2,22,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,82.628551642103,12,9
2402114,22,63,1-22-2024-063-NM2,22,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.628551642103,12,9
2400050,69,1,1-69-2024-001-NM1,21,1,1,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.66811372485411,8,9
2406001,81,158,1-81-2024-158-NM2,22,1,1,7,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1666.588526805,8,9
2406001,81,158,1-81-2024-158-NM2,22,1,2,6,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1666.588526805,8,9
2402832,69,55,1-69-2024-055-NM1,21,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7.66811372485411,8,9
2402832,69,55,1-69-2024-055-NM1,21,1,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.66811372485411,8,9
2403963,18,109,1-18-2024-109-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.115957125676,6,9
2402228,27,70,1-27-2024-070-NM2,22,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,30.6673615919684,3,9
2402228,27,70,1-27-2024-070-NM2,22,1,2,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.6673615919684,3,9
2401481,77,50,1-77-2024-050-NM2,22,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,306.910106229355,9,9
